feature_index,importance_score
589,0.04424841988565482
590,0.03196214856073822
591,0.05266331807570533
592,0.03564829765077476
593,0.09528412013688901
594,0.038295301165862175
595,0.06254672097988496
596,0.12660714152450084
597,0.07985815068816508
598,0.04287902854836665
599,0.05831193349697339
600,0.09284139298604273
601,0.07060646154517003
602,0.038852316095650555
603,0.054539402424158424
604,0.16642905590482465
605,0.032177622925041116
606,0.060144453029183906
607,0.03749034661285076
608,0.058647003617002175
609,0.07225937875176557
610,0.03397776179274327
611,0.07284896759762172
612,0.04869879603836324
613,0.05024786580135426
614,0.05642727366333481
615,0.04299397591073803
616,0.08525429041935156
617,0.10416326581395254
618,0.06468581238693515
619,0.04719247417572697
620,0.06625482517102868
621,0.04538361981891044
622,0.10292934649130825
623,0.2196643418638987
624,0.07627864377133318
625,0.034759792143276444
626,0.05632591520468206
627,0.09600168016923395
628,0.0668625443058911
629,0.06023189671975753
630,0.08481010509379554
631,0.18293830937999703
632,0.09344642914536266
633,0.11144336292155207
634,0.053959991945541845
635,0.175440332647634
636,0.14518808624816928
637,0.17035772180729716
638,0.10726647332077928
639,0.05046314597725129
640,0.11007735478417527
641,0.035476962978462694
642,0.07232793243628163
643,0.23184009623337207
644,0.15877116909789318
645,0.10703506779998397
646,0.09728291340483923
647,0.10537108183942295
648,0.0530010726033483
649,0.07022339689323245
650,0.06594616795751218
651,0.05334546964981469
652,0.16572781110607954
653,0.040359776326213195
654,0.25288139452208713
655,0.05196126854814815
656,0.07886841032925601
657,0.033524375687588516
658,0.08536683959528697
659,0.07219269243632369
660,0.0745721155331284
661,0.2370476995582711
662,0.3736620414177806
663,0.0753373528437481
664,0.048629022939278614
665,0.048661899959737485
666,0.1735292573463915
667,0.05643436701164183
668,0.042562407184753646
669,0.08632501566797493
670,0.1751231649361227
671,0.14232983106476946
672,0.0910243952463255
673,0.056811973466679655
674,0.041135404323380295
675,0.06148027498186343
676,0.14740355162045968
677,0.045811032962530016
678,0.03471132351569834
679,0.05747017514602316
680,0.046052608645029684
681,0.05698631385400666
682,0.09986572676386345
683,0.08695869118635652
684,0.046397101846354004
685,0.11343087654673847
686,0.07558654280927186
687,0.07235493307572635
688,0.1512575473290961
689,0.058928767865045605
690,0.05731400805648041
691,0.11802019953342767
692,0.09740251039914619
693,0.16101005552727812
694,0.05027262070025575
695,0.04864132798240522
696,0.11533714052386314
697,0.09796368109096112
698,0.058336212602959556
699,0.1379058637814172
700,0.04613406602132847
701,0.07498880263289141
702,0.060569595843891495
703,0.14964597819287212
704,0.04731223465829369
705,0.0784053124226725
706,0.11175619527130143
707,0.07625785617285794
708,0.09743804837949195
709,0.09422241778769984
710,0.06403800332885481
711,0.05587299602543033
712,0.076974611490088
713,0.05571293764940534
714,0.14704742220650854
715,0.08344047383029589
716,0.05994658681304421
717,0.1478511848449408
718,0.24778148191288657
719,0.06727771629439784
720,0.05112298659123186
721,0.04235553861689923
722,0.05466069888180757
723,0.06009093350375771
724,0.07655523821152511
725,0.03872082284392508
726,0.12050597827127957
727,0.08493057570401054
728,0.08157629435366845
729,0.08526098126126361
730,0.03853402365179766
731,0.05847643769283239
732,0.1950626051310678
733,0.10657654939617858
734,0.17945366166516658
735,0.20334058849948775
736,0.04563948359492488
737,0.10822435282837373
738,0.0570004195829885
739,0.20642313003791432
740,0.04576161447110781
741,0.07641856682887901
742,0.041369250810048726
743,0.039437962146705266
744,0.061300997775757836
745,0.052201214990118046
746,0.0536608106934827
747,0.06179275470036279
748,0.06891021788576927
749,0.09397132245007535
750,0.06725600093837895
751,0.49805957069066514
752,0.08802456890927446
753,0.09262986454329616
754,0.09880263064928738
755,0.04288410973619988
756,0.1368878116267686
757,0.07108852490234206
758,0.15157379219397418
759,0.08694305053970983
760,0.13699293722044245
761,0.17515598176014746
762,0.1303661385818226
763,0.040531107532090487
764,0.07322025459175888
765,0.05853924113744881
766,0.10653582260760522
767,0.10900946739542883
768,0.1128890961077979
769,0.06015620709995548
770,0.149277581569602
771,0.04144861868404016
772,0.0672454103824149
773,0.10867235170682034
774,0.06183145642454273
775,0.04959986233987702
776,0.057189038656918864
777,0.07996577346558804
778,0.08258967411175021
779,0.04619207009089927
780,0.04841895864448566
781,0.20965410641466575
782,0.03763923173994317
783,0.11177407126736341
784,0.037377818500501946
785,0.05225484695875341
786,0.05749004321376509
787,0.08736038323211855
788,0.09297907638874807
789,0.06639839900323691
790,0.16918783778159088
791,0.04944495189557051
792,0.07001480195898478
793,0.07340241895736972
794,0.17411976192301626
795,0.08890350531619688
796,0.09209510262542374
797,0.3388996023867536
798,0.055421473276828906
799,0.05080080683694835
800,0.07541445122383206
801,0.04509855318775912
802,0.047781200832891293
803,0.05412938169066633
804,0.08499979021799664
805,0.039315687516602076
806,0.06670992498322076
807,0.04651370527616494
808,0.054936543236203776
809,0.033718726752951615
810,0.08875594861676679
811,0.0641616930389388
812,0.07623191048587118
813,0.07648459608162274
814,0.1589633072249365
815,0.11828176698951515
816,0.06982972624014233
817,0.052281257626730145
818,0.10334761717839187
819,0.08748792786556582
820,0.0592978540725798
821,0.18071374408840218
822,0.07686850288312652
823,0.05173450482684496
824,0.06927002551661839
825,0.039431567964452977
826,0.13579270717133166
827,0.05168156436753182
828,0.06681575111481372
829,0.1496236385925926
830,0.1134885406053643
831,0.04263418940112901
832,0.05424683545570964
833,0.05974050808793498
834,0.07244524043226855
835,0.049227369163613865
836,0.04952575376434393
837,0.12850132750637083
838,0.1463710864633722
839,0.0429999335013504
840,0.056430518403847656
841,0.06031204225018249
842,0.04567457189617037
843,0.0721347426180474
844,0.07228507440842993
845,0.054575772453154855
846,0.06304989216045376
847,0.12398394716329
848,0.07991125007595534
849,0.044221982752536276
850,0.07840389655016114
851,0.1314411676092783
852,0.05559120239018651
853,0.06694339649065
854,0.07443069733146158
855,0.07930478854099446
856,0.05720928735283598
857,0.07123404756951687
858,0.0973227521860841
859,0.04330518659674612
860,0.10679737381979566
861,0.11833059705307129
862,0.04653562330466793
863,0.1563313957436927
864,0.2031926524060579
865,0.03304193046199479
866,0.0958828880887341
867,0.059554680741298285
868,0.06492538592897842
869,0.26944735677461934
870,0.05575496865605754
871,0.05309708909726187
872,0.04804602782147186
873,0.05022496880315926
874,0.0556926840569743
875,0.06803637713211787
876,0.07298907282201308
877,0.09030606966071074
878,0.23436812555685949
879,0.043927249538324824
880,0.05752027146179625
881,0.03981506007894822
882,0.1007224007878578
883,0.07018076168233736
884,0.04346635528187684
885,0.04483451705603328
886,0.037059314275987375
887,0.042316363824217655
888,0.19542752443445616
889,0.14639400189817794
890,0.11293026561992799
891,0.0964466451579835
892,0.06757718157815434
893,0.04890639088788132
894,0.04163180178853737
895,0.1287738147012865
896,0.09819003630873188
897,0.0685070054023667
898,0.0562715016144223
899,0.03706837839481631
900,0.06518820749058836
901,0.04425882789015863
902,0.11596385490396828
903,0.1273129368104157
904,0.09850611425457734
905,0.059458206103903
906,0.03901789734040021
907,0.03689643404397263
908,0.048508836667701366
909,0.08102640542621149
910,0.04953075658063284
911,0.1339025587661218
912,0.04875938624456131
913,0.09575254175811972
914,0.062271944419589824
915,0.04411622048633252
916,0.03781598469512413
917,0.03543609230792058
918,0.2051214594500637
919,0.06296257709578379
920,0.07858616748676038
921,0.11796081438491124
922,0.07686752685535797
923,0.054767519098493464
924,0.07684630442399802
925,0.06637525111669723
926,0.06096232051440871
927,0.04365104978830045
928,0.07642335552731652
929,0.055154897997453066
930,0.1377604087254879
931,0.1827976008225093
932,0.056564409577973526
933,0.1387074482961736
934,0.04105996805664533
935,0.06488830431165456
936,0.05617328413098712
937,0.05112139736683262
938,0.17925710777822856
939,0.05109712091310357
940,0.04045321297820564
941,0.05955282734932326
942,0.04565055243726405
943,0.054817539765183186
944,0.04241607372024487
945,0.1027151325301527
946,0.043865551250031394
947,0.03880020301924273
948,0.07124500058557043
949,0.08710077051834729
950,0.055050712979192847
951,0.129272520166124
952,0.046244542115612325
953,0.043244493509540356
954,0.18035763646485575
955,0.0406104997016101
956,0.07340418308386391
957,0.060408078169286436
958,0.07224333288186065
959,0.044557661870589974
960,0.08756365233821391
961,0.18222689745714954
962,0.07553914835941081
963,0.06542289522189566
964,0.1128502617396015
965,0.04689019986202222
966,0.04699404294503218
967,0.03419860186000073
968,0.18545920761331033
969,0.12899489643034476
970,0.07012547631865201
971,0.28805892726951826
972,0.061946252283106656
973,0.051176810035126356
974,0.038679961517100306
975,0.06935238416814044
976,0.03776194890530565
977,0.11369182151403802
978,0.07071931156818873
979,0.05330888550024667
980,0.059094515639443866
981,0.06832657601626073
982,0.1913506449589138
983,0.1139123217493373
984,0.04202350998053597
985,0.04999797592932255
986,0.0481331800460916
987,0.07710477362174606
988,0.04801669562518313
989,0.07693848816851726
990,0.04321344354939511
991,0.10738681346527584
992,0.04689080415628558
993,0.1143914581454286
994,0.056310215940116884
995,0.0591490532940491
996,0.043514506539568294
997,0.07718356030251343
998,0.052349016384107785
999,0.052714312153058336
1000,0.06839352637547651
1001,0.037654034054968616
1002,0.04345674239031003
1003,0.07281486978043625
1004,0.053424019832526586
1005,0.0567361702203633
1006,0.048376570699560965
1007,0.05386218724434649
1008,0.10287849475438636
1009,0.1582815528312158
1010,0.0649589250060836
1011,0.06506136614305064
1012,0.26099694844739374
1013,0.04014274037477342
1014,0.1208582160833359
1015,0.11432648895108054
1016,0.07952163466665067
1017,0.044111128351057516
1018,0.16106478634307617
1019,0.09605651077632918
1020,0.05295433936052771
1021,0.04656927912810783
1022,0.04128677932241119
1023,0.061368182550431506
1024,0.05168819462663121
1025,0.06271666419430422
1026,0.07723243549192237
1027,0.0823214222329875
1028,0.058164529323832335
1029,0.041172827808003645
1030,0.08039571884768766
1031,0.06353201212455362
1032,0.16339477240258868
1033,0.07871564352912407
1034,0.06718584595195803
1035,0.07479641915563429
1036,0.142357293133689
1037,0.06312242175470065
1038,0.08400925722374
1039,0.20557311111651064
1040,0.0707289390014449
1041,0.05294912624510819
1042,0.04919068016872856
1043,0.04826458987775808
1044,0.08304916944279561
1045,0.044643638687919845
1046,0.09776475310465634
1047,0.08827955291550699
1048,0.04222596746474759
1049,0.06636346788781403
1050,0.06436635742107485
1051,0.06225550412757018
1052,0.10172091201922795
1053,0.1140379041507662
1054,0.07493653891094423
1055,0.11926707999152526
1056,0.04302048627745286
1057,0.08945114226554396
1058,0.041429262380957226
1059,0.039952741680569906
1060,0.05164191225481925
1061,0.04450291967518956
1062,0.08570990952537812
1063,0.17491609729038995
1064,0.08059846479693758
1065,0.047491309088633735
1066,0.11328445052583896
1067,0.08292865938321706
1068,0.0599967190485675
1069,0.040699561439888475
1070,0.14830792039808863
1071,0.21279186419626744
1072,0.17475103162597697
1073,0.034235357917365136
1074,0.044342425784953954
1075,0.13259149452420485
1076,0.04433258833387814
1077,0.059589042287441746
1078,0.04537583603203484
1079,0.0984675615038341
1080,0.04831722645796255
1081,0.05643121409418776
1082,0.20494104649475273
1083,0.12237771136760876
1084,0.05394202155410103
1085,0.05132872703127746
1086,0.186432503117046
1087,0.16300671940256986
1088,0.06691630338747744
1089,0.04818549329852513
1090,0.1245181007278489
1091,0.03832929405398403
1092,0.10476074243689655
1093,0.1379432898020512
1094,0.08258767992424704
1095,0.03941231857350054
1096,0.03148420284147474
1097,0.04845393612183519
1098,0.0789197365594469
1099,0.13902864743624807
1100,0.053814626023596254
1101,0.13643727256123336
1102,0.03918441678283242
1103,0.05914053375950456
1104,0.06559771650922515
1105,0.07406928099700477
1106,0.06492194909710278
1107,0.06246407081574494
1108,0.12875036675500562
1109,0.10235510643092456
1110,0.07314769749766623
1111,0.13440831191531827
1112,0.0420986797625233
1113,0.13104734878151367
1114,0.10417300203262082
1115,0.06792284174614391
1116,0.10536271849379271
1117,0.1576695003647042
1118,0.11824772043093781
1119,0.12692793819465947
1120,0.08003896701052939
1121,0.10661381881380057
1122,0.11127037109911954
1123,0.06369991495833921
1124,0.10541922976894258
1125,0.07328303596333222
1126,0.05267640086903659
1127,0.03968080058579296
1128,0.05980284261763713
1129,0.05756182276337183
1130,0.03609254759540265
1131,0.1787807528707734
1132,0.05227032471155759
1133,0.06672322731431975
1134,0.05474998387203209
1135,0.16341040465333118
1136,0.09441047611071673
1137,0.07742908820969163
1138,0.1292074865134708
1139,0.055197107212933944
1140,0.05914917883033201
1141,0.04677012415038941
1142,0.053130421046419726
1143,0.06598165104259553
1144,0.04337935762345963
1145,0.09407837127833882
1146,0.05478999040812018
1147,0.29323217968189225
1148,0.1229458401006828
1149,0.04393254266581966
1150,0.0712415421921447
1151,0.04391081761006347
1152,0.05527251522026852
1153,0.049414557561029526
1154,0.06808370711265394
1155,0.05239920446702552
1156,0.06514581686857036
1157,0.046635985890623725
1158,0.048569665907078625
1159,0.05320086657064869
1160,0.06926453096479608
1161,0.07277222033573952
1162,0.03689269994661737
1163,0.04915788701894754
1164,0.08455027055201834
1165,0.10786324902244868
1166,0.08205859799827786
1167,0.06592897701756593
1168,0.0801861383531479
1169,0.05738584694676002
1170,0.07574562144643673
1171,0.07539626591783438
1172,0.04478437358415938
1173,0.10151596363279938
1174,0.045868884933946155
1175,0.03252042428855726
1176,0.05514388030406807
1177,0.04593865086501129
1178,0.04132673151076608
1179,0.21075751006017462
1180,0.09935450563193031
1181,0.1102349064850561
1182,0.04844876851543774
1183,0.04910672301591216
1184,0.12430683766482035
1185,0.05563915840064829
1186,0.12388442576891347
1187,0.07410194080155087
1188,0.034384516915924375
1189,0.07563209662520815
1190,0.06505026298039568
1191,0.04320382047770084
1192,0.10970719129147413
1193,0.03830426904798442
1194,0.05752031252692359
1195,0.03783237150060549
1196,0.11315167675583669
1197,0.08367209712905276
1198,0.038971789077813256
1199,0.10843373584231601
1200,0.20777665830007697
1201,0.050864034170734186
1202,0.15203999669787546
1203,0.1731034657405956
1204,0.22121693323016664
1205,0.0812816408808019
1206,0.07812759907185071
1207,0.04417829121970554
1208,0.04002734799682313
1209,0.04788481343836928
1210,0.09402851596503921
1211,0.041597844731671954
1212,0.06924014933095499
1213,0.09382798011245028
1214,0.051310986467365705
1215,0.17554695154542804
1216,0.07164678128002977
1217,0.08027444767503111
1218,0.06998213277218333
1219,0.04254410386558499
1220,0.08537470540092695
1221,0.17616281291891123
1222,0.14554930565187024
1223,0.06547717752372247
1224,0.05976716056340528
1225,0.07678980887347323
1226,0.05892370945751039
1227,0.08584379667084205
1228,0.05402790857060447
1229,0.05857846195726376
1230,0.14631957666387502
1231,0.06996080736146827
1232,0.07865093558540565
1233,0.056720690096487135
1234,0.04690891379028863
1235,0.05781954241965908
1236,0.07463304408749068
1237,0.0716777695624249
1238,0.05454937847956906
1239,0.04672468627578183
1240,0.04594389017821015
1241,0.03529436698010269
1242,0.12643137049581202
1243,0.056518942212596165
1244,0.06475839234357722
1245,0.03951930063392979
1246,0.07828439233543262
1247,0.05136506856594158
1248,0.08981877159816003
