,mean,median,std,min,max,u_stat,p_val
stop_words_count,30.95210449927431,30.0,13.839792406301807,8.0,69.0,1613030.5,3.1562977241833973e-44
punctuation_diversity,3.193033381712627,3.0,0.5798538311107456,2.0,5.0,1289203.5,0.001112831595353406
readability grades__Kincaid,22.152947322963154,22.163076923076925,8.625856912708054,4.823333333333334,44.45761467889908,1508678.0,4.0994971593849762e-25
readability grades__ARI,27.06789506562204,26.70836363636364,11.306360882785631,2.625,54.50266055045872,1514682.0,4.637896994432074e-26
readability grades__Coleman-Liau,10.015620321969983,10.145158172413796,2.119881796059663,4.27301816666667,16.643780685185185,1083813.0,1.9839172468432972e-05
readability grades__FleschReadingEase,33.440431639181305,33.21157894736843,23.229329676693116,-29.535779816513735,91.5334782608696,994816.5,2.320856704103829e-13
readability grades__GunningFogIndex,25.93731544556724,24.67368421052632,8.866775505443437,8.133333333333333,49.10458715596331,1553670.0,1.1810440582902323e-32
readability grades__LIX,74.46562856871225,73.48979591836735,22.70113832949108,20.333333333333336,129.42990654205607,1503711.5,2.4074344806602467e-24
readability grades__SMOGIndex,15.068724008772474,15.24744871391589,3.7401664967397954,3.0,25.58317958127243,1463013.5,9.776022333610072e-19
readability grades__RIX,10.624092888243831,10.0,5.138438147531835,1.0,29.0,1422364.0,1.3626412242121383e-13
readability grades__DaleChallIndex,10.852735339857015,11.067013043478262,1.4080278614168114,6.730144444444444,13.52575,1377954.5,4.79649611292617e-09
sentence info__characters_per_word,4.50329555440932,4.513513513513513,0.3596468861658213,3.6818181818181817,5.611111111111111,1037243.0,4.38188140012452e-09
sentence info__syll_per_word,1.3948132525056716,1.3846153846153846,0.1408982492352497,1.0333333333333334,1.8235294117647056,1003124.0,1.8793866898734456e-12
sentence info__words_per_sentence,54.574746008708274,54.0,22.79351194726992,12.0,109.0,1553287.5,1.3485960143428618e-32
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,1207817.0,1.0
sentence info__type_token_ratio,0.7929343316792072,0.7796610169491526,0.08834528488034327,0.6067415730337079,1.0,1113237.0,0.0011359075206749188
sentence info__characters,244.72278664731496,243.0,100.677862773742,46.0,496.0,1519391.5,8.139998940071987e-27
sentence info__syllables,75.32075471698113,76.0,30.287913805433817,16.0,162.0,1514336.5,5.216502678417366e-26
sentence info__words,54.574746008708274,54.0,22.79351194726992,12.0,109.0,1553287.5,1.3485960143428618e-32
sentence info__wordtypes,41.65457184325109,42.0,14.299830667535698,12.0,77.0,1604230.0,2.1747916384755083e-42
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,1207817.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,1207817.0,1.0
sentence info__long_words,10.624092888243831,10.0,5.138438147531835,1.0,29.0,1422364.0,1.3626412242121383e-13
sentence info__complex_words,5.320754716981132,5.0,2.9383474056152727,0.0,17.0,1463013.5,9.776022333610072e-19
sentence info__complex_words_dc,15.291727140783745,15.0,6.476743148308459,3.0,30.0,1495380.5,3.8180706717171294e-23
word usage__tobeverb,2.7518142235123366,2.0,1.8142524536119367,0.0,7.0,1389748.5,1.4908610276872224e-10
word usage__auxverb,0.16110304789550073,0.0,0.3871436127145801,0.0,2.0,1255241.5,0.0036494639857109733
word usage__conjunction,2.3076923076923075,2.0,1.1365807241006411,0.0,7.0,1494634.0,1.1874751932836591e-25
word usage__pronoun,3.2960812772133528,2.0,2.9653030893972816,0.0,13.0,1488876.0,4.134450865936012e-23
word usage__preposition,6.944847605224964,6.0,3.737363244950535,0.0,15.0,1582442.5,1.8491277662870236e-38
word usage__nominalization,0.420899854862119,0.0,0.7700225023988327,0.0,6.0,1271550.0,0.003703983256327141
sentence beginnings__pronoun,0.18287373004354138,0.0,0.3868437992537758,0.0,1.0,1244387.5,0.04615484137846079
sentence beginnings__interrogative,0.018867924528301886,0.0,0.13615738254466006,0.0,1.0,1203046.0,0.5197990876163108
sentence beginnings__article,0.22786647314949202,0.0,0.419760735619616,0.0,1.0,1217773.0,0.6336025943570684
sentence beginnings__subordination,0.04644412191582003,0.0,0.21059780670738681,0.0,1.0,1224295.5,0.07505301008109344
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,1207817.0,1.0
sentence beginnings__preposition,0.10304789550072568,0.0,0.30424229036936723,0.0,1.0,1186901.0,0.19698309403616432
topic,56.730043541364296,60.0,29.726852146090803,0.0,98.0,1369139.0,2.8366775553521777e-08
