,mean,median,std,min,max,u_stat,p_val
Unnamed: 0,2044.3516129032257,1958.0,1102.6298405578602,1.0,4073.0,540855.5,0.8898952810521009
polarity,0.10540442675603964,0.1,0.11432028975994656,-0.1944444444444444,0.5,690797.0,1.97646606901821e-15
subjectivity,0.3397199913885397,0.3375,0.14385246564436943,0.0,1.0,468042.5,4.962987234162193e-05
flesch_reading_ease,78.82212903225806,78.85499999999999,11.18778862075875,28.17,106.37,738198.0,1.1213945119612355e-25
syntactic_complexity,14.641935483870968,14.0,3.1075237570925047,8.5,29.0,362020.0,1.6860371077288446e-22
lexical_diversity,0.8873210791694723,0.9039938556067588,0.08831751015322076,0.6307692307692307,1.0,736994.5,2.182481064292433e-25
text_length,172.5483870967742,155.0,55.576786561566024,79.0,412.0,315029.0,1.1026895157598757e-34
question_marks,0.9870967741935484,1.0,0.11303960265984561,0.0,1.0,537968.0,0.00503171218949607
exclamation_marks,0.04838709677419355,0.0,0.21492975858979219,0.0,1.0,554070.0,0.05431196934682856
avg_word_length,4.691593400147025,4.67504714016342,0.41167476404953746,3.75,5.892857142857143,475361.5,0.00025132891281979934
unique_word_count,26.470967741935485,25.0,6.363640322511625,14.0,53.0,344006.0,7.358827632762257e-27
sentiment_score_range,0.20789931690173624,0.15,0.17244860219934588,0.0,0.8568181818181818,520457.5,0.21562538205397208
noun_phrase_count,8.53225806451613,8.0,2.5524766951855797,5.0,20.0,320836.5,3.388972145498716e-33
verb_phrase_count,1.9,2.0,1.0822187445259097,0.0,9.0,182490.5,5.375571256732325e-85
named_entity_count,3.3774193548387097,3.0,1.6397587788143144,0.0,8.0,560755.0,0.34436134118567785
passive_voice_count,0.14516129032258066,0.0,0.35283292678669725,0.0,1.0,451957.5,5.795845579142445e-10
active_voice_count,1.206451612903226,1.0,0.6303723068345621,0.0,4.0,279382.5,2.2962331727840315e-50
modal_verbs_count,0.07741935483870968,0.0,0.29086377044505085,0.0,2.0,514253.0,0.005240931555559538
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,538005.0,0.07724440054596346
sentence_count,2.3967741935483873,2.0,0.5094472357990211,1.0,4.0,401750.0,1.5604818706535425e-16
average_sentence_length,14.641935483870968,14.0,3.1075237570925047,8.5,29.0,362020.0,1.6860371077288446e-22
stop_words_count,16.467741935483872,14.0,6.577685485104481,7.0,39.0,356490.0,8.246235881068744e-24
punctuation_diversity,3.1161290322580646,3.0,0.6869550911177911,2.0,5.0,547232.0,0.8139784539410673
readability grades__Kincaid,13.334215236557606,12.871697054698458,3.9057499650124012,1.2733333333333334,29.276521739130438,315640.0,1.6560417870648629e-34
readability grades__ARI,15.282220909332048,14.234347826086951,5.000198845105488,5.852,36.21043478260869,304802.5,1.0574023782433242e-37
readability grades__Coleman-Liau,9.731899111200583,9.60183692857143,2.315664880790834,4.849236051282055,17.383509977777784,441747.5,4.5325441247057325e-08
readability grades__FleschReadingEase,54.37272558940415,54.53642857142859,14.091651476642442,8.060869565217416,112.65000000000002,757653.0,1.0281597640478531e-30
readability grades__GunningFogIndex,15.13231740080158,15.244444444444447,4.455138163498024,6.0,34.55652173913044,285475.0,9.141370521862126e-44
readability grades__LIX,49.901540556293654,49.086956521739125,11.274853146760556,21.666666666666668,90.7391304347826,292617.0,1.80357524168921e-41
readability grades__SMOGIndex,10.199789864487062,10.745966692414834,3.5981557804238786,3.0,21.97366596101028,287359.0,8.983667194972006e-44
readability grades__RIX,5.832258064516129,5.0,2.5852941213148224,1.0,17.0,309496.5,1.708027251072289e-36
readability grades__DaleChallIndex,9.833991853306406,9.751790909090907,1.223546899486287,6.7713,12.502610344827586,395472.0,1.7534701550970562e-15
sentence info__characters_per_word,4.521805685838596,4.5,0.4029762935792961,3.641025641025641,5.785714285714286,473565.0,0.0001716030696746428
sentence info__syll_per_word,1.4322790386366475,1.4242424242424243,0.1420815572162396,0.9333333333333332,1.8695652173913044,536765.0,0.7200120250447781
sentence info__words_per_sentence,30.829032258064515,28.0,9.925603306710999,15.0,69.0,330388.0,2.0792946862938738e-30
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,543430.0,1.0
sentence info__type_token_ratio,0.8755697019679481,0.8857142857142857,0.09477947826618931,0.6153846153846154,1.0,755206.0,4.6171647817320225e-30
sentence info__characters,138.71935483870968,125.0,44.99998503670976,63.0,339.0,311512.5,1.0445870683846268e-35
sentence info__syllables,43.880645161290325,40.0,13.959555991001828,14.0,105.0,320996.0,5.469227632386708e-33
sentence info__words,30.829032258064515,28.0,9.925603306710999,15.0,69.0,330388.0,2.0792946862938738e-30
sentence info__wordtypes,26.258064516129032,25.0,6.236793124257738,14.0,53.0,351156.5,4.374434512252099e-25
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,543430.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,543430.0,1.0
sentence info__long_words,5.832258064516129,5.0,2.5852941213148224,1.0,17.0,309496.5,1.708027251072289e-36
sentence info__complex_words,2.1580645161290324,2.0,1.6342361008632296,0.0,12.0,287359.0,8.983667194972006e-44
sentence info__complex_words_dc,9.009677419354839,8.0,3.6091267658686945,3.0,22.0,349133.5,1.2052613011633539e-25
word usage__tobeverb,2.2516129032258063,2.0,1.815408869713449,0.0,5.0,535603.0,0.6668389823656043
word usage__auxverb,0.06451612903225806,0.0,0.2710979558771331,0.0,2.0,513782.0,0.003010483515757119
word usage__conjunction,1.4419354838709677,1.0,0.8446573743042758,0.0,3.0,417081.5,2.6867107446838875e-13
word usage__pronoun,1.1903225806451614,1.0,0.6677280412180676,0.0,4.0,387491.5,5.123789839973785e-18
word usage__preposition,3.703225806451613,3.0,2.3474125218103308,0.0,10.0,413820.5,2.1864934292325542e-12
word usage__nominalization,0.16129032258064516,0.0,0.4757398730050761,0.0,2.0,476605.0,9.970505306164202e-07
sentence beginnings__pronoun,0.1870967741935484,0.0,0.3906197345401461,0.0,1.0,562179.0,0.10806766840333762
sentence beginnings__interrogative,0.0032258064516129032,0.0,0.056796183424706485,0.0,1.0,532783.0,0.021815966180510248
sentence beginnings__article,0.4032258064516129,0.0,0.49133848690794113,0.0,1.0,643205.0,2.633090972471991e-13
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,525605.0,0.0012061476867349713
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,543430.0,1.0
