,mean,median,std,min,max,u_stat,p_val
average_sentence_length,16.683823529411764,17.5,3.3408797829315846,9.5,24.33333333333333,415823.5,0.9313430610858866
stop_words_count,21.34453781512605,21.0,9.353748295172908,7.0,40.0,393950.5,0.14917464880272205
punctuation_diversity,3.008403361344538,3.0,0.636390113607616,2.0,5.0,387119.0,0.03150004271916246
readability grades__Kincaid,18.523538100579234,19.926755102040815,6.443786347251115,4.862105263157897,32.32055555555556,435981.0,0.24485718350862462
readability grades__ARI,22.166861821660135,23.59224734042553,8.19652702449733,6.1663157894736855,38.83958333333333,433001.0,0.32794352107986624
readability grades__Coleman-Liau,11.167681575085707,10.341540511904764,3.0019186038124985,5.232977210526315,18.909362619047627,452744.0,0.0276860069016962
readability grades__FleschReadingEase,38.24696092168401,36.653392857142876,22.183164131781457,-8.419999999999973,94.04473684210528,387821.0,0.06854470608585271
readability grades__GunningFogIndex,22.17569101987601,23.36666666666667,6.732225093326636,7.6,34.355555555555554,452134.0,0.030469383206638143
readability grades__LIX,67.37919174764532,70.0,17.524911577644296,34.66666666666667,103.94444444444444,460558.0,0.007232494432653657
readability grades__SMOGIndex,15.137071466492342,15.24744871391589,3.886890277911142,3.0,23.4939015319192,497797.5,4.977071971679451e-07
readability grades__RIX,10.445378151260504,10.0,5.13233725717408,3.0,23.0,479413.0,0.00011153398958428931
readability grades__DaleChallIndex,10.683394666433356,10.549299999999999,1.79087830096342,6.142733333333333,14.011337735849056,442248.5,0.12082308984682665
sentence info__characters_per_word,4.72716115680486,4.568287037037037,0.5074007568201773,3.842105263157895,6.142857142857143,452852.0,0.027215749020401397
sentence info__syll_per_word,1.4809008930130525,1.4428879310344827,0.194227207931507,1.1,1.947368421052632,453497.0,0.024549839467566073
sentence info__words_per_sentence,42.66386554621849,48.0,15.85869954438982,17.0,72.0,417365.0,0.9925572713680072
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,417214.0,1.0
sentence info__type_token_ratio,0.7952955384505862,0.7916666666666666,0.08635404235963481,0.6065573770491803,1.0,392741.5,0.12936405665772602
sentence info__characters,201.38235294117646,213.5,76.47089862853935,73.0,371.0,433137.5,0.3237737307870111
sentence info__syllables,62.96638655462185,67.5,24.139339803077174,21.0,121.0,435521.5,0.2565609560470383
sentence info__words,42.66386554621849,48.0,15.85869954438982,17.0,72.0,417365.0,0.9925572713680072
sentence info__wordtypes,32.81512605042017,35.0,10.28001739195907,15.0,56.0,414233.0,0.8534069144837712
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,417214.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,417214.0,1.0
sentence info__long_words,10.445378151260504,10.0,5.13233725717408,3.0,23.0,479413.0,0.00011153398958428931
sentence info__complex_words,5.411764705882353,5.0,3.1687071321835276,0.0,14.0,497797.5,4.977071971679451e-07
sentence info__complex_words_dc,13.294117647058824,13.0,6.366251924339772,2.0,26.0,443103.5,0.10809998086820839
word usage__tobeverb,1.7436974789915967,1.0,1.3078238216981721,0.0,6.0,344307.0,3.660559058984056e-06
word usage__auxverb,0.07142857142857142,0.0,0.25808213690838716,0.0,1.0,399610.5,0.043931569306544974
word usage__conjunction,1.7016806722689075,2.0,0.7735591689682857,0.0,4.0,397010.0,0.17956761686008416
word usage__pronoun,1.7605042016806722,2.0,1.7005195774573147,0.0,6.0,376294.5,0.009335910938013845
word usage__preposition,4.411764705882353,5.0,2.3686124931519115,1.0,13.0,396166.0,0.189143977789479
word usage__nominalization,0.42857142857142855,0.0,0.8015957562760716,0.0,4.0,436544.5,0.10985132378760873
sentence beginnings__pronoun,0.0546218487394958,0.0,0.227719532566224,0.0,1.0,376338.0,3.5144751539423936e-05
sentence beginnings__interrogative,0.004201680672268907,0.0,0.06482037235521644,0.0,1.0,409447.0,0.056146529614960985
sentence beginnings__article,0.453781512605042,0.0,0.4989084990842127,0.0,1.0,514908.0,1.5910497985023644e-16
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,403529.0,0.004547194427662774
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,417214.0,1.0
sentence beginnings__preposition,0.13025210084033614,0.0,0.33728992445524925,0.0,1.0,421339.0,0.6509199597269046
topic,54.76890756302521,60.0,18.649135444035593,11.0,89.0,465498.0,0.002767809354543735
