,mean,median,std,min,max,u_stat,p_val
readability grades__DaleChallIndex,10.909178046856589,11.14140345,1.673206862348111,6.142733333,14.01133774,518131.0,9.257989812888216e-05
sentence info__characters_per_word,4.823001520829457,4.7905701755,0.5084672330253368,3.7,6.142857143,553427.5,1.919815979130718e-09
sentence info__syll_per_word,1.5025934886007752,1.4423913045,0.22135259184305647,1.105263158,2.045454545,505662.5,0.0015287811848746136
sentence info__words_per_sentence,39.35658914728682,40.5,16.050648652716678,18.0,72.0,398829.5,0.0015081307389014735
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,452274.0,1.0
sentence info__type_token_ratio,0.8253374017248062,0.820512821,0.0848478720422257,0.606557377,1.0,509119.5,0.0007392575538038914
sentence info__characters,188.7093023255814,191.0,75.55473697187217,73.0,371.0,428643.5,0.16071052478449677
sentence info__syllables,58.43023255813954,57.0,23.367912099693754,21.0,121.0,426714.5,0.12918788684513244
sentence info__words,39.35658914728682,40.5,16.050648652716678,18.0,72.0,398829.5,0.0015081307389014735
sentence info__wordtypes,31.313953488372093,32.0,10.442648591278992,16.0,56.0,409615.0,0.011300640147219555
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,452274.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,452274.0,1.0
sentence info__long_words,10.011627906976743,9.0,4.828967841427113,2.0,23.0,503844.0,0.0021486360209424563
sentence info__complex_words,4.8604651162790695,4.0,3.2466545152787583,0.0,14.0,485647.5,0.046079418409877636
sentence info__complex_words_dc,12.996124031007753,12.0,5.942983347298603,2.0,26.0,471826.0,0.24506238807737535
word usage__tobeverb,1.8565891472868217,2.0,1.3257312767268778,0.0,6.0,400375.5,0.0016035940638770385
word usage__auxverb,0.08914728682170543,0.0,0.285510072621765,0.0,1.0,441033.5,0.21969270680404596
word usage__conjunction,1.7829457364341086,2.0,0.8271769091720068,1.0,4.0,449177.0,0.8438883857311913
word usage__pronoun,1.7751937984496124,2.0,1.6133697730380443,0.0,6.0,411481.5,0.012983075767375944
word usage__preposition,3.751937984496124,4.0,2.023330873814979,1.0,10.0,363781.5,1.2269516701497324e-07
word usage__nominalization,0.18992248062015504,0.0,0.5132250909370697,0.0,4.0,408763.5,0.00047335414108312386
sentence beginnings__pronoun,0.09302325581395349,0.0,0.29102958158217423,0.0,1.0,425331.0,0.009416097687111217
sentence beginnings__interrogative,0.003875968992248062,0.0,0.06225728063646903,0.0,1.0,443707.0,0.04305131703931062
sentence beginnings__article,0.5542635658914729,1.0,0.4980128218526581,0.0,1.0,603623.0,1.0418524051663974e-33
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,437439.0,0.003136296255859464
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,452274.0,1.0
sentence beginnings__preposition,0.04263565891472868,0.0,0.2024269840206114,0.0,1.0,417119.0,0.00015937271034802345
topic,46.67054263565891,52.0,23.26258465520518,1.0,94.0,421252.0,0.06552105342056448
