,mean,median,std,min,max,u_stat,p_val
polarity,0.0047636135676392575,0.0,0.19988587096315377,-0.9,0.516666667,591860.0,0.0008194451526969304
subjectivity,0.4131001692148541,0.435884354,0.273917393484193,0.0,1.0,732213.5,0.0005560439087820419
readability_score,64.84275862068965,65.73,12.299995841012365,33.92,102.91,470911.5,4.1264375077415706e-20
syntactic_complexity,17.634305924111406,17.0,4.719029988088266,11.0,30.0,702952.0,0.04190612869035388
lexical_diversity,0.832566205724138,0.822222222,0.09051259111496732,0.650793651,1.0,664210.5,0.8721170803001259
text_length,264.7533156498674,261.0,106.64117675988271,92.0,570.0,728276.0,0.0011204952254406072
question_marks,0.9840848806366048,1.0,0.12531353533365086,0.0,1.0,652248.0,0.00016884142712475639
exclamation_marks,0.0,0.0,0.0,0.0,0.0,641842.5,0.000841630137936282
avg_word_length,5.010365230023873,4.983870968,0.4827873366263039,3.833333333,6.485714286,832131.5,1.2362958201452933e-16
unique_word_count,35.93368700265252,35.0,12.835222293231455,17.0,68.0,705803.0,0.029805865527122555
sentiment_score_range,0.34404449317241387,0.211111111,0.3659165598031922,0.0,1.3,709735.0,0.01785032518273529
noun_phrase_count,11.9973474801061,13.0,4.679344990612521,4.0,25.0,679231.5,0.37377933085515214
verb_phrase_count,6.103448275862069,5.0,3.724903796145021,0.0,15.0,753796.0,6.255705293153731e-06
named_entity_count,2.8116710875331563,3.0,1.7637217715029625,0.0,7.0,576701.5,3.621550414172234e-05
passive_voice_count,0.6604774535809018,1.0,0.6615204803329081,0.0,2.0,818651.5,2.167042612962769e-20
active_voice_count,1.9681697612732096,2.0,0.9391287796258219,0.0,6.0,653312.0,0.7001549203881483
modal_verbs_count,0.2572944297082228,0.0,0.47277598131263326,0.0,2.0,735699.5,1.0449759373192244e-09
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,654283.5,0.05136822506319478
sentence_count,2.769230769230769,3.0,0.6377384345996642,2.0,6.0,668910.5,0.6746857051482795
average_sentence_length,17.634305924111406,17.0,4.719029988088266,11.0,30.0,702952.0,0.04190612869035388
stop_words_count,23.6684350132626,24.0,12.104108935787428,6.0,51.0,673597.0,0.538461456628187
