,mean,median,std,min,max,u_stat,p_val
polarity,0.11594584776779027,0.101333333,0.10525667217493674,-0.12297619,0.8,628898.0,5.783791402917329e-21
subjectivity,0.47427954249063664,0.476984127,0.15429451591853438,0.0,1.0,600020.5,1.3978591961828428e-14
readability_score,71.75483146067415,71.95,9.54492008879922,32.57,94.15,478314.5,0.5497392900566298
syntactic_complexity,19.725378990411986,19.33333333,5.169560716543055,10.0,33.5,609474.5,1.6647563036538552e-16
lexical_diversity,0.763916194835206,0.743589744,0.06700526659003889,0.635135135,0.96969697,251238.5,1.3154493739951579e-36
text_length,357.99625468164794,389.0,116.16078104760241,104.0,602.0,711063.0,1.5504338248849495e-45
question_marks,1.0,1.0,0.0,1.0,1.0,469386.0,0.3824532737148574
exclamation_marks,0.16853932584269662,0.0,0.3750475174760624,0.0,1.0,533452.5,3.7241536573350324e-30
avg_word_length,4.578109440726592,4.557142857,0.29015103904056333,3.951456311,5.407407407,341154.0,1.4065113402035102e-13
unique_word_count,48.60299625468165,50.0,14.932670646700913,17.0,82.0,714455.0,8.510015305842935e-47
sentiment_score_range,0.36191113639700373,0.307118056,0.2161505913400886,0.0,1.1,621482.5,3.186674887177821e-19
noun_phrase_count,15.782771535580524,17.0,4.884146807178706,5.0,27.0,678246.5,1.1855872182562353e-34
verb_phrase_count,7.662921348314606,8.0,3.5823622448307977,2.0,15.0,654499.0,8.886217309115513e-28
named_entity_count,4.153558052434457,4.0,2.03235494340387,0.0,9.0,584170.0,6.6675267664599985e-12
passive_voice_count,0.4794007490636704,0.0,0.7373920313980628,0.0,2.0,490121.5,0.1111588526672763
active_voice_count,2.161048689138577,2.0,0.7901529935775434,1.0,5.0,507642.0,0.015061286833576831
modal_verbs_count,0.4344569288389513,0.0,0.8078631338678061,0.0,4.0,543885.5,8.211712688546756e-14
conditional_sentences_count,0.0,0.0,0.0,0.0,0.0,463378.5,0.101036916377153
sentence_count,3.7340823970037453,3.0,1.0039767734396363,2.0,7.0,699708.5,1.7610827710891603e-47
average_sentence_length,19.725378990411986,19.33333333,5.169560716543055,10.0,33.5,609474.5,1.6647563036538552e-16
stop_words_count,38.250936329588015,40.0,14.339097829487043,12.0,69.0,736668.5,2.6711466692132912e-55
punctuation_diversity,3.344569288389513,3.0,0.6944994017659419,2.0,5.0,541215.0,8.734133909007507e-07
readability grades__Kincaid,26.37008616980899,28.23,8.27502943873608,7.346315789,42.21615385,714051.0,1.2820223464046603e-46
readability grades__ARI,32.15668669433707,34.69771429,10.734627769265375,8.645263158,52.736,710146.0,3.316872347776158e-45
readability grades__Coleman-Liau,9.54568734863296,9.420179638,1.776526378408238,6.206124744,14.23375984,358873.0,1.978607865071113e-10
readability grades__FleschReadingEase,23.08827416431461,19.76214286,21.40876951446227,-22.37115385,76.23421053,268352.0,2.62050801329086e-31
readability grades__GunningFogIndex,30.24495000363296,32.57142857,8.62237320192943,11.81052632,47.02524272,721617.0,2.0224594058464476e-49
readability grades__LIX,83.40329712382022,89.12658228,21.500969098917025,40.05263158,125.0,685107.5,1.1138035540042708e-36
readability grades__SMOGIndex,16.404847562284644,16.41640786,3.128084342417949,3.0,24.21320344,655107.0,5.189444086921414e-28
readability grades__RIX,11.299625468164795,10.0,4.929590705205929,3.0,29.0,591004.0,6.784941570861973e-13
readability grades__DaleChallIndex,10.943656400614232,11.16878571,1.1557681412654515,7.903110526,13.46052892,549924.5,1.826919034066369e-06
sentence info__characters_per_word,4.398677884715355,4.385542169,0.3092988414866381,3.827160494,5.168674699,328790.5,4.80727636683833e-16
sentence info__syll_per_word,1.3832485898876405,1.394736842,0.11913770342274538,1.061728395,1.678571429,382895.5,6.940335189388765e-07
sentence info__words_per_sentence,65.7378277153558,70.0,22.113994475318496,19.0,107.0,725526.0,6.426380588791503e-51
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,468051.0,1.0
sentence info__type_token_ratio,0.7468493944868915,0.734939759,0.06690075123581829,0.635135135,0.939393939,289802.5,2.773266263922752e-25
sentence info__characters,287.2247191011236,311.0,93.10129734391485,83.0,483.0,707443.5,3.0519965771316247e-44
sentence info__syllables,90.07865168539325,96.0,28.903868950029445,25.0,152.0,713090.0,2.8227535291556976e-46
sentence info__words,65.7378277153558,70.0,22.113994475318496,19.0,107.0,725526.0,6.426380588791503e-51
sentence info__wordtypes,48.19850187265918,49.0,14.666016085575691,17.0,80.0,722761.5,6.9262081170613465e-50
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,468051.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,468051.0,1.0
sentence info__long_words,11.299625468164795,10.0,4.929590705205929,3.0,29.0,591004.0,6.784941570861973e-13
sentence info__complex_words,6.314606741573034,6.0,2.7717513217962377,0.0,15.0,655107.0,5.189444086921414e-28
sentence info__complex_words_dc,16.303370786516854,16.0,5.398561130458165,4.0,30.0,636452.5,8.40783412126731e-23
word usage__tobeverb,3.752808988764045,4.0,1.4608749480203584,0.0,9.0,716262.5,2.0032075293586688e-49
word usage__auxverb,0.36329588014981273,0.0,0.7602935217358421,0.0,4.0,523159.0,1.1848574056485797e-08
word usage__conjunction,3.348314606741573,3.0,1.5995849339128194,0.0,7.0,725469.5,4.500849697861896e-57
word usage__pronoun,4.584269662921348,4.0,3.0723444628552157,0.0,13.0,697838.0,9.195150014542745e-43
word usage__preposition,6.853932584269663,7.0,3.7181243607974337,1.0,16.0,603691.5,1.7620297365684326e-15
word usage__nominalization,0.7265917602996255,1.0,0.815823764927557,0.0,5.0,604477.0,4.382259458114814e-25
sentence beginnings__pronoun,0.41947565543071164,0.0,0.4943999423306424,0.0,1.0,592964.5,7.077654478577925e-29
sentence beginnings__interrogative,0.0149812734082397,0.0,0.12170584077221432,0.0,1.0,464383.0,0.40291217285961833
sentence beginnings__article,0.0749063670411985,0.0,0.263734548841333,0.0,1.0,400316.0,2.12193952251138e-08
sentence beginnings__subordination,0.003745318352059925,0.0,0.061199006136210446,0.0,1.0,454451.5,0.008031184236802175
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,468051.0,1.0
sentence beginnings__preposition,0.018726591760299626,0.0,0.13581232961953818,0.0,1.0,420479.0,4.3558983741261515e-07
