,mean,median,std,min,max,u_stat,p_val
polarity,-0.006003553335504886,0.0,0.13890621034289916,-0.9,0.233333333,429446.0,3.828556923621817e-09
subjectivity,0.3717673346384364,0.383333333,0.17075862636213107,0.0,1.0,518696.5,0.2920771209571985
readability_score,70.1428664495114,69.11,12.419427022757905,39.33,102.91,502609.0,0.054516802007259384
syntactic_complexity,18.341150922931597,19.8,3.92346631474736,9.5,26.0,649481.0,1.750868358561635e-09
lexical_diversity,0.8101044334592834,0.8,0.09368764556538167,0.631578947,1.0,469007.5,0.0001841948285312748
text_length,260.61889250814335,227.0,102.69862646209454,86.0,615.0,588899.0,0.0060944048305761524
question_marks,1.0,1.0,0.0,1.0,1.0,539706.0,0.34898557625516347
exclamation_marks,0.006514657980456026,0.0,0.08058143861022679,0.0,1.0,526173.5,0.020892156359701798
avg_word_length,4.987053984745928,4.935483871,0.42075634467116513,4.145454545,5.970588235,676642.0,7.067442310697993e-14
unique_word_count,34.26384364820847,32.0,11.15892747096564,16.0,81.0,546011.0,0.6715535538647058
sentiment_score_range,0.19638386778175898,0.13,0.20249902765864658,0.0,0.86,475090.0,0.0006294517263586505
noun_phrase_count,12.254071661237784,11.0,4.274939288038663,5.0,26.0,580441.0,0.021964072697325695
verb_phrase_count,4.521172638436482,4.0,2.4498982090700125,1.0,15.0,496224.5,0.022536619935817098
named_entity_count,2.550488599348534,2.0,1.9267360618397589,0.0,8.0,411615.0,3.922986002412242e-12
passive_voice_count,0.7296416938110749,0.0,1.000915039825437,0.0,3.0,620317.5,4.777044550758813e-08
active_voice_count,1.977198697068404,2.0,0.9545905443954896,1.0,4.0,515572.5,0.19923958664248864
modal_verbs_count,0.05537459283387622,0.0,0.28039789609888316,0.0,2.0,494726.5,2.5098055935229202e-05
conditional_sentences_count,0.006514657980456026,0.0,0.08058143861022679,0.0,1.0,536304.5,0.552384359586596
sentence_count,2.732899022801303,3.0,0.8126807890763029,2.0,5.0,509247.0,0.09156369278407364
average_sentence_length,18.341150922931597,19.8,3.92346631474736,9.5,26.0,649481.0,1.750868358561635e-09
stop_words_count,21.960912052117266,18.0,9.982260563761503,9.0,69.0,520963.0,0.3518837641189857
punctuation_diversity,3.6351791530944624,3.0,1.0051177298236345,2.0,6.0,683409.5,2.319867297276754e-19
readability grades__Kincaid,19.578930627967427,17.45235294,6.8663190805351215,4.541111111,44.45761468,600973.5,0.0006851205907353892
readability grades__ARI,23.26270621090554,21.47121951,8.879644991636406,6.5875,54.50266055,587800.0,0.007291678694204075
readability grades__Coleman-Liau,11.653861674042345,11.46994856,2.3830024059093184,6.728179,16.97812203,672289.0,4.130512931959923e-13
readability grades__FleschReadingEase,33.321198018332254,33.53285714,20.119689692319866,-29.685,94.565,433354.5,1.4531723257100122e-08
readability grades__GunningFogIndex,22.540147466553744,21.06666667,7.0435053156700524,9.422222222,49.12592593,590816.5,0.004422362862911822
readability grades__LIX,68.3107415695114,66.33333333,18.498420237979378,34.66666667,127.3486239,596782.5,0.001530224132024442
readability grades__SMOGIndex,15.199520441172638,15.24744871,3.146588669277459,8.477225575,24.9089023,654599.0,2.328045032948493e-10
readability grades__RIX,10.596091205211726,10.0,4.993432061854883,3.0,26.0,632534.0,3.1418681015771203e-07
readability grades__DaleChallIndex,11.171571450794788,11.32144426,1.6219326203717417,6.40385,13.66615614,669872.0,1.074723764989e-12
sentence info__characters_per_word,4.8024238447426715,4.754716981,0.40216181860147254,3.964285714,5.730769231,670363.0,8.862056165482646e-13
sentence info__syll_per_word,1.521335974931596,1.509433962,0.13835502945891354,1.111111111,1.947368421,703183.5,4.589752300587246e-19
sentence info__words_per_sentence,44.14657980456026,37.0,17.634302941279522,16.0,109.0,562393.5,0.19024071707848011
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,538171.0,1.0
sentence info__type_token_ratio,0.7855326637980455,0.78125,0.1073905049755246,0.565217391,1.0,477253.5,0.000988359612309695
sentence info__characters,211.48534201954396,187.0,83.6955399761089,68.0,496.0,591230.5,0.0041213307549876855
sentence info__syllables,66.85667752442997,57.0,26.326487929514247,20.0,162.0,603818.5,0.00038583224137529867
sentence info__words,44.14657980456026,37.0,17.634302941279522,16.0,109.0,562393.5,0.19024071707848011
sentence info__wordtypes,33.241042345276874,32.0,10.409297450825854,16.0,81.0,545438.5,0.6942697643002964
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,538171.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,538171.0,1.0
sentence info__long_words,10.596091205211726,10.0,4.993432061854883,3.0,26.0,632534.0,3.1418681015771203e-07
sentence info__complex_words,5.289902280130293,5.0,2.7051141936852012,1.0,16.0,654599.0,2.328045032948493e-10
sentence info__complex_words_dc,14.817589576547231,14.0,6.432095028717555,2.0,28.0,643997.5,1.003206884612923e-08
word usage__tobeverb,2.755700325732899,3.0,1.753313878619763,0.0,6.0,630504.5,3.2459936854557415e-07
